,school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain,state_code,date_created,num_students_day,total_students,total_days,daily_attendence,individ_attendence,num_of_consistent_stud
31,2031002-mz2,food_sharing_tool,,2018-10-11 13:51:05,19,rkbabz09m5toq8g5sst4mm11icqaxg4l,2402,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
32,2031002-mz2,food_sharing_tool,,2018-10-11 13:51:14,19,rkbabz09m5toq8g5sst4mm11icqaxg4l,2402,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
33,2031002-mz2,food_sharing_tool,,2018-10-11 13:51:29,19,rkbabz09m5toq8g5sst4mm11icqaxg4l,2402,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
34,2031002-mz2,food_sharing_tool,,2018-08-16 13:43:24,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
35,2031002-mz2,food_sharing_tool,,2018-08-16 13:43:57,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
36,2031002-mz2,food_sharing_tool,,2018-08-16 13:48:32,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
37,2031002-mz2,food_sharing_tool,,2018-08-16 14:04:34,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
38,2031002-mz2,food_sharing_tool,,2018-08-16 14:05:48,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
39,2031002-mz2,food_sharing_tool,,2018-08-16 14:16:49,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
40,2031002-mz2,food_sharing_tool,,2018-08-16 14:22:30,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
41,2031002-mz2,food_sharing_tool,,2018-08-16 14:29:20,45,84rnjmler7fq5q7dti5gq1csfzq6e18h,2404,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
42,2031002-mz2,food_sharing_tool,,2018-08-16 14:11:51,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2411,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
43,2031002-mz2,food_sharing_tool,,2018-08-16 14:27:39,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2411,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
44,2031002-mz2,food_sharing_tool,,2018-08-16 14:28:58,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2411,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
45,2031002-mz2,food_sharing_tool,,2018-08-16 14:39:23,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2411,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
46,2031002-mz2,food_sharing_tool,,2018-08-16 14:45:34,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2411,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
47,2031002-mz2,food_sharing_tool,,2018-08-16 14:52:27,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2411,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
48,2031002-mz2,food_sharing_tool,,2018-10-11 13:59:28,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
49,2031002-mz2,food_sharing_tool,,2018-10-11 14:02:42,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
50,2031002-mz2,food_sharing_tool,,2018-10-11 14:03:01,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
51,2031002-mz2,food_sharing_tool,,2018-10-11 14:03:42,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
52,2031002-mz2,food_sharing_tool,,2018-10-11 14:05:22,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
53,2031002-mz2,food_sharing_tool,,2018-10-11 14:07:27,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
54,2031002-mz2,food_sharing_tool,,2018-10-11 14:07:48,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
55,2031002-mz2,food_sharing_tool,,2018-10-11 14:08:06,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
56,2031002-mz2,food_sharing_tool,,2018-10-11 14:12:16,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
57,2031002-mz2,food_sharing_tool,,2018-10-11 14:12:26,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
58,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:07,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
59,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:22,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
60,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:37,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
61,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:52,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
62,2031002-mz2,food_sharing_tool,,2018-10-11 14:14:00,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
63,2031002-mz2,food_sharing_tool,,2018-10-11 14:17:27,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
64,2031002-mz2,food_sharing_tool,,2018-10-11 14:17:29,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
65,2031002-mz2,food_sharing_tool,,2018-10-11 14:18:22,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
66,2031002-mz2,food_sharing_tool,,2018-10-11 14:18:52,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
67,2031002-mz2,food_sharing_tool,,2018-10-11 14:18:59,19,qhmrov00gt004ktmwsjjshhse7zxf214,2411,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
68,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:14,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
69,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:19,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
70,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:20,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
71,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:31,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
72,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:31,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
73,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:35,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
74,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:35,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
75,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:36,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
76,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:37,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
77,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:37,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
78,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:38,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
79,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:38,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
80,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:38,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
81,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:38,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
82,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:39,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
83,2031002-mz2,food_sharing_tool,,2018-08-16 13:40:40,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
84,2031002-mz2,food_sharing_tool,,2018-08-16 13:47:53,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
85,2031002-mz2,food_sharing_tool,,2018-08-16 14:04:09,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
86,2031002-mz2,food_sharing_tool,,2018-08-16 14:05:20,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
87,2031002-mz2,food_sharing_tool,,2018-08-16 14:05:46,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
88,2031002-mz2,food_sharing_tool,,2018-08-16 14:15:41,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
89,2031002-mz2,food_sharing_tool,,2018-08-16 14:16:04,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
90,2031002-mz2,food_sharing_tool,,2018-08-16 14:21:48,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
91,2031002-mz2,food_sharing_tool,,2018-08-16 14:28:39,48,5170n96wh3vuq7dig724kisjwzk2dwan,2408,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.25,21
92,2031002-mz2,food_sharing_tool,,2018-08-16 14:00:15,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
93,2031002-mz2,food_sharing_tool,,2018-08-16 14:16:14,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
94,2031002-mz2,food_sharing_tool,,2018-08-16 14:16:52,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
95,2031002-mz2,food_sharing_tool,,2018-08-16 14:16:57,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
96,2031002-mz2,food_sharing_tool,,2018-08-16 14:17:21,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
97,2031002-mz2,food_sharing_tool,,2018-08-16 14:17:24,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
98,2031002-mz2,food_sharing_tool,,2018-08-16 14:28:02,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
99,2031002-mz2,food_sharing_tool,,2018-08-16 14:41:01,40,gp5l9hdbvjumbiqfo3hq0e2c9ggraibo,2416,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.5,21
100,2031002-mz2,food_sharing_tool,,2018-10-11 13:46:22,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
101,2031002-mz2,food_sharing_tool,,2018-10-11 13:49:43,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
102,2031002-mz2,food_sharing_tool,,2018-10-11 13:50:20,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
103,2031002-mz2,food_sharing_tool,,2018-10-11 13:52:18,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
104,2031002-mz2,food_sharing_tool,,2018-10-11 13:54:18,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
105,2031002-mz2,food_sharing_tool,,2018-10-11 13:54:31,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
106,2031002-mz2,food_sharing_tool,,2018-10-11 13:54:39,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
107,2031002-mz2,food_sharing_tool,,2018-10-11 13:58:59,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
108,2031002-mz2,food_sharing_tool,,2018-10-11 13:59:16,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
109,2031002-mz2,food_sharing_tool,,2018-10-11 14:00:07,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
110,2031002-mz2,food_sharing_tool,,2018-10-11 14:00:29,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
111,2031002-mz2,food_sharing_tool,,2018-10-11 14:00:55,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
112,2031002-mz2,food_sharing_tool,,2018-10-11 14:04:08,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
113,2031002-mz2,food_sharing_tool,,2018-10-11 14:04:10,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
114,2031002-mz2,food_sharing_tool,,2018-10-11 14:06:11,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
115,2031002-mz2,food_sharing_tool,,2018-10-11 14:06:25,20,i907fw5m78sm6o9bru849ey9mkhee5md,2416,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.5,21
116,2031002-mz2,food_sharing_tool,,2018-08-16 14:11:51,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2410,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
117,2031002-mz2,food_sharing_tool,,2018-08-16 14:27:39,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2410,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
118,2031002-mz2,food_sharing_tool,,2018-08-16 14:28:58,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2410,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
119,2031002-mz2,food_sharing_tool,,2018-08-16 14:39:23,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2410,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
120,2031002-mz2,food_sharing_tool,,2018-08-16 14:45:34,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2410,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
121,2031002-mz2,food_sharing_tool,,2018-08-16 14:52:27,40,tkb1t5n5vslylx8zq9c3zt6jknj2q2fa,2410,m,mz,2018-08-16,23,24,4,0.9583333333333334,0.75,21
122,2031002-mz2,food_sharing_tool,,2018-10-11 13:59:28,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
123,2031002-mz2,food_sharing_tool,,2018-10-11 14:02:42,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
124,2031002-mz2,food_sharing_tool,,2018-10-11 14:03:01,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
125,2031002-mz2,food_sharing_tool,,2018-10-11 14:03:42,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
126,2031002-mz2,food_sharing_tool,,2018-10-11 14:05:22,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
127,2031002-mz2,food_sharing_tool,,2018-10-11 14:07:27,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
128,2031002-mz2,food_sharing_tool,,2018-10-11 14:07:48,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
129,2031002-mz2,food_sharing_tool,,2018-10-11 14:08:06,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
130,2031002-mz2,food_sharing_tool,,2018-10-11 14:12:16,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
131,2031002-mz2,food_sharing_tool,,2018-10-11 14:12:26,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
132,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:07,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
133,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:22,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
134,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:37,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
135,2031002-mz2,food_sharing_tool,,2018-10-11 14:13:52,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
136,2031002-mz2,food_sharing_tool,,2018-10-11 14:14:00,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
137,2031002-mz2,food_sharing_tool,,2018-10-11 14:17:27,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
138,2031002-mz2,food_sharing_tool,,2018-10-11 14:17:29,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
139,2031002-mz2,food_sharing_tool,,2018-10-11 14:18:22,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
140,2031002-mz2,food_sharing_tool,,2018-10-11 14:18:52,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
141,2031002-mz2,food_sharing_tool,,2018-10-11 14:18:59,19,qhmrov00gt004ktmwsjjshhse7zxf214,2410,m,mz,2018-10-11,20,24,4,0.8333333333333334,0.75,21
